ID;UserID;Date;Hosting Type;Language;Adult Content;Other Problem;Web Spam;News/Editorial;Commercial;Educational/Research;Discussion;Personal/Leisure;Media;Database;Readability-Vis;Readability-Lang;Neutrality;Bias;Trustiness;Confidence;auto_lang
24258;8;31-MAR-10 11:35:28;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
16324;8;22-APR-10 08:48:07;;de;;;;;;;;;;;;;;;;;en
94604;12;21-APR-10 14:15:34;;de;;;;;;;;;;;;;;;;;en
8633;14;14-APR-10 16:50:38;;fr;;;;;;;;;;;;;;;;;en
95388;8;13-APR-10 12:18:29;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
12810;8;15-APR-10 12:22:51;;;;OtherProblem;;;;;;;;;;;;;;;en
74373;6;31-MAR-10 15:09:57;;de;;;;;;;;;;;;;;;;;en
85668;12;21-APR-10 13:47:41;;de;;;;;;;;;;;;;;;;;en
16366;8;13-APR-10 16:18:20;;;;OtherProblem;;;;;;;;;;;;;;;en
97994;12;21-APR-10 15:32:24;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
98296;7;01-APR-10 10:09:38;;fr;;;;;;;;;;;;;;;;;en
39989;14;24-MAR-10 11:33:57;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
30435;14;13-APR-10 17:24:16;;;;OtherProblem;;;;;;;;;;;;;;;en
42457;14;20-APR-10 16:19:01;;;;OtherProblem;;;;;;;;;;;;;;;en
77655;6;20-APR-10 14:29:11;;;;OtherProblem;;;;;;;;;;;;;;;en
33463;14;20-APR-10 10:28:20;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
55815;8;20-APR-10 11:52:28;;de;;;;;;;;;;;;;;;;;en
46482;14;14-APR-10 16:20:14;;de;;;;;;;;;;;;;;;;;en
47844;14;14-APR-10 15:28:44;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
13562;12;15-APR-10 10:02:32;;;;OtherProblem;;;;;;;;;;;;;;;en
57320;6;12-APR-10 15:43:19;;;;OtherProblem;;;;;;;;;;;;;;;en
90744;6;31-MAR-10 14:28:41;;TooFewText;;;;;;;;;;;;;;;;;en
74656;13;19-MAR-10 15:59:09;;de;;;;;;;;;;;;;;;;;en
1233;6;14-APR-10 15:06:56;;;;OtherProblem;;;;;;;;;;;;;;;en
68259;6;21-APR-10 10:59:29;;;;OtherProblem;;;;;;;;;;;;;;;en
68259;8;31-MAR-10 15:12:29;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
8991;8;08-APR-10 11:51:32;;;;OtherProblem;;;;;;;;;;;;;;;en
94595;6;14-APR-10 11:18:25;;;;OtherProblem;;;;;;;;;;;;;;;en
5149;7;31-MAR-10 11:01:30;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;News-Edit;NonCommercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
90748;14;22-APR-10 14:34:57;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
6421;14;22-APR-10 16:11:24;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
22313;12;01-APR-10 13:42:26;;unknown;;;;;;;;;;;;;;;;;en
72523;6;14-APR-10 12:03:37;;;;OtherProblem;;;;;;;;;;;;;;;en
65778;14;14-APR-10 15:20:15;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
71357;14;14-APR-10 13:40:45;;;;OtherProblem;;;;;;;;;;;;;;;en
71357;7;31-MAR-10 14:01:11;;;;OtherProblem;;;;;;;;;;;;;;;en
185415;12;08-APR-10 13:39:14;;;;OtherProblem;;;;;;;;;;;;;;;en
67549;14;20-APR-10 14:51:41;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
95007;7;31-MAR-10 13:24:40;;unknown;;;;;;;;;;;;;;;;;en
57972;12;21-APR-10 15:36:16;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
57972;14;14-APR-10 17:03:09;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
24397;6;20-APR-10 18:31:23;;unknown;;;;;;;;;;;;;;;;;en
81209;14;16-APR-10 12:37:14;;;;OtherProblem;;;;;;;;;;;;;;;en
81209;8;31-MAR-10 11:07:22;;;;OtherProblem;;;;;;;;;;;;;;;en
78536;14;16-APR-10 11:50:10;;unknown;;;;;;;;;;;;;;;;;en
16527;8;20-APR-10 14:43:12;;;;OtherProblem;;;;;;;;;;;;;;;en
72024;7;01-APR-10 10:25:38;;;;OtherProblem;;;;;;;;;;;;;;;en
69140;8;22-APR-10 09:29:14;;unknown;;;;;;;;;;;;;;;;;en
39871;14;24-MAR-10 11:31:42;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
67646;12;31-MAR-10 14:32:16;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
67971;14;14-APR-10 16:48:40;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
40534;12;07-APR-10 21:47:58;;;;OtherProblem;;;;;;;;;;;;;;;en
97391;8;01-APR-10 11:00:04;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
54930;8;19-APR-10 15:57:54;;;;OtherProblem;;;;;;;;;;;;;;;en
29733;12;19-APR-10 16:16:07;;unknown;;;;;;;;;;;;;;;;;en
79593;6;24-MAR-10 10:25:52;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;News-Edit;NonCommercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
79185;6;21-APR-10 12:09:41;;;;OtherProblem;;;;;;;;;;;;;;;en
74976;12;19-MAR-10 11:07:23;;unknown;;;;;;;;;;;;;;;;;en
74976;8;18-MAR-10 14:36:19;;de;;;;;;;;;;;;;;;;;en
9677;7;31-MAR-10 14:44:40;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;2;2;3;Sure;en
24825;8;02-APR-10 10:17:04;;;;OtherProblem;;;;;;;;;;;;;;;en
7978;8;13-APR-10 14:40:37;;unknown;;;;;;;;;;;;;;;;;en
57839;6;22-APR-10 11:08:51;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
37169;8;01-APR-10 14:14:51;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
39614;14;13-APR-10 13:06:18;;unknown;;;;;;;;;;;;;;;;;en
39614;8;21-APR-10 14:09:22;;unknown;;;;;;;;;;;;;;;;;en
81093;12;08-APR-10 13:45:01;;;;OtherProblem;;;;;;;;;;;;;;;en
267;14;20-APR-10 16:25:36;;unknown;;;;;;;;;;;;;;;;;en
267;8;30-MAR-10 15:03:32;;unknown;;;;;;;;;;;;;;;;;en
24829;6;18-MAR-10 16:52:08;;unknown;;;;;;;;;;;;;;;;;en
170973;14;20-APR-10 14:39:18;;mixed;;;;;;;;;;;;;;;;;en
40656;6;22-MAR-10 11:47:00;;;;OtherProblem;;;;;;;;;;;;;;;en
75394;8;18-MAR-10 13:27:12;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
65480;8;14-APR-10 14:22:46;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
45349;14;15-APR-10 14:38:27;;unknown;;;;;;;;;;;;;;;;;en
7664;8;07-APR-10 12:24:06;;;;OtherProblem;;;;;;;;;;;;;;;en
29563;8;19-APR-10 15:07:16;;unknown;;;;;;;;;;;;;;;;;en
49939;12;08-APR-10 13:55:53;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
62358;14;15-APR-10 14:32:33;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
70113;6;13-APR-10 14:55:26;;;;OtherProblem;;;;;;;;;;;;;;;en
70113;8;15-APR-10 13:36:02;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
13316;12;01-APR-10 14:02:54;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
13316;8;23-APR-10 11:46:41;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
51019;14;13-APR-10 13:46:28;;;;OtherProblem;;;;;;;;;;;;;;;en
85674;13;18-MAR-10 13:23:46;;;;OtherProblem;;;;;;;;;;;;;;;en
36266;14;13-APR-10 16:36:55;;;;OtherProblem;;;;;;;;;;;;;;;en
59997;8;06-APR-10 10:32:33;;;;OtherProblem;;;;;;;;;;;;;;;en
73848;7;01-APR-10 10:01:08;;;;OtherProblem;;;;;;;;;;;;;;;en
89714;12;19-APR-10 11:15:16;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
89714;14;14-APR-10 16:58:08;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
29845;6;30-MAR-10 16:07:20;;unknown;;;;;;;;;;;;;;;;;en
42968;14;20-APR-10 17:22:13;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
84599;6;20-APR-10 18:18:37;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;Database;2;2;3;;3;Sure;en
92529;8;14-APR-10 14:51:21;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;NonPersonal-Leisure;Media;NonDatabase;2;2;3;2;3;Sure;en
9542;12;01-APR-10 10:25:19;;;;OtherProblem;;;;;;;;;;;;;;;en
69984;6;29-MAR-10 14:16:13;;TooFewText;;;;;;;;;;;;;;;;;en
8106;8;15-APR-10 14:40:32;;;;OtherProblem;;;;;;;;;;;;;;;en
31389;8;01-APR-10 12:48:15;;TooFewText;;;;;;;;;;;;;;;;;en
52020;6;21-APR-10 08:59:52;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
43925;8;16-APR-10 15:27:14;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
64911;14;24-MAR-10 10:44:40;;unknown;;;;;;;;;;;;;;;;;en
12674;7;31-MAR-10 13:34:56;;unknown;;;;;;;;;;;;;;;;;en
36611;6;20-APR-10 17:16:13;;;;OtherProblem;;;;;;;;;;;;;;;en
36611;8;06-APR-10 15:50:39;;;;OtherProblem;;;;;;;;;;;;;;;en
33572;8;15-APR-10 14:44:12;;;;OtherProblem;;;;;;;;;;;;;;;en
182333;8;20-APR-10 10:44:35;;;;OtherProblem;;;;;;;;;;;;;;;en
98600;8;09-APR-10 15:44:10;;de;;;;;;;;;;;;;;;;;en
10713;14;12-APR-10 13:16:36;;TooFewText;;;;;;;;;;;;;;;;;en
37921;12;07-APR-10 21:46:04;;;;OtherProblem;;;;;;;;;;;;;;;en
35576;8;19-MAR-10 11:47:33;;unknown;;;;;;;;;;;;;;;;;en
50447;12;12-APR-10 14:54:20;;;;OtherProblem;;;;;;;;;;;;;;;en
50447;8;01-APR-10 13:55:24;;;;OtherProblem;;;;;;;;;;;;;;;en
66853;12;08-APR-10 13:44:40;;;;OtherProblem;;;;;;;;;;;;;;;en
40071;6;12-APR-10 15:05:06;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
98596;8;16-APR-10 15:46:35;;unknown;;;;;;;;;;;;;;;;;en
63129;8;15-APR-10 14:34:55;;TooFewText;;;;;;;;;;;;;;;;;en
39988;8;20-APR-10 11:33:46;;;;OtherProblem;;;;;;;;;;;;;;;en
50142;14;20-APR-10 12:24:18;;TooFewText;;;;;;;;;;;;;;;;;en
52894;8;14-APR-10 14:38:39;;;;OtherProblem;;;;;;;;;;;;;;;en
170798;14;14-APR-10 15:41:50;;unknown;;;;;;;;;;;;;;;;;en
20154;12;01-APR-10 10:31:36;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
20154;6;20-APR-10 17:53:55;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
54427;8;15-APR-10 15:10:34;;fr;;;;;;;;;;;;;;;;;en
30237;14;24-MAR-10 10:42:11;;unknown;;;;;;;;;;;;;;;;;en
45943;13;18-MAR-10 14:40:46;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
68117;8;31-MAR-10 14:15:02;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
86456;14;13-APR-10 14:38:17;;fr;;;;;;;;;;;;;;;;;en
86456;6;14-APR-10 14:51:09;;fr;;;;;;;;;;;;;;;;;en
37675;6;20-APR-10 12:06:01;;;;OtherProblem;;;;;;;;;;;;;;;en
68059;8;02-APR-10 13:08:26;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
14459;14;20-APR-10 13:59:24;;;;OtherProblem;;;;;;;;;;;;;;;en
53147;8;13-APR-10 12:30:06;;mixed;;;;;;;;;;;;;;;;;en
73159;8;19-APR-10 15:44:39;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
53123;8;20-APR-10 13:59:33;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
45626;8;14-APR-10 13:36:27;;;;OtherProblem;;;;;;;;;;;;;;;en
7648;12;08-APR-10 15:34:17;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
7648;6;14-APR-10 14:59:37;;;;OtherProblem;;;;;;;;;;;;;;;en
7648;8;13-APR-10 15:47:18;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
1001;12;31-MAR-10 16:15:58;;;;OtherProblem;;;;;;;;;;;;;;;en
38828;6;14-APR-10 11:06:46;;;;OtherProblem;;;;;;;;;;;;;;;en
3111;8;21-APR-10 12:13:12;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
112604;8;24-MAR-10 10:45:26;;de;;;;;;;;;;;;;;;;;en
8979;12;07-APR-10 21:34:40;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;Media;Database;2;2;3;2;3;Sure;en
11066;14;12-APR-10 12:29:05;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
17224;8;20-APR-10 12:08:56;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
9819;14;14-APR-10 16:03:35;;unknown;;;;;;;;;;;;;;;;;en
94649;13;27-MAR-10 17:21:16;;unknown;;;;;;;;;;;;;;;;;en
42872;8;21-APR-10 14:44:54;;;;OtherProblem;;;;;;;;;;;;;;;en
35382;8;24-MAR-10 11:39:13;;unknown;;;;;;;;;;;;;;;;;en
50248;12;18-MAR-10 15:07:24;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
50248;6;20-APR-10 18:29:18;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
3108;12;01-APR-10 13:14:16;;;;OtherProblem;;;;;;;;;;;;;;;en
44842;6;30-MAR-10 16:21:47;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
79736;8;13-APR-10 11:58:39;;mixed;;;;;;;;;;;;;;;;;en
45201;6;13-APR-10 16:25:45;;;;OtherProblem;;;;;;;;;;;;;;;en
50420;6;16-APR-10 18:43:43;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
1186;8;19-MAR-10 12:29:18;;mixed;;;;;;;;;;;;;;;;;en
91111;14;21-APR-10 15:27:51;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
32618;7;01-APR-10 09:47:43;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
32618;8;09-APR-10 16:11:04;;mixed;;;;;;;;;;;;;;;;;en
42726;6;16-APR-10 18:42:54;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
52713;14;20-APR-10 11:29:19;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
22862;8;09-APR-10 16:23:20;;mixed;;;;;;;;;;;;;;;;;en
42864;8;20-APR-10 11:35:12;;mixed;;;;;;;;;;;;;;;;;en
8039;8;16-APR-10 16:08:27;;mixed;;;;;;;;;;;;;;;;;en
87614;6;21-APR-10 11:51:33;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
72638;6;13-APR-10 11:56:27;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
72638;8;13-APR-10 16:18:29;;mixed;;;;;;;;;;;;;;;;;en
32896;12;08-APR-10 13:34:32;;;;OtherProblem;;;;;;;;;;;;;;;en
28028;14;14-APR-10 14:17:21;;TooFewText;;;;;;;;;;;;;;;;;en
73079;8;01-APR-10 13:21:02;;mixed;;;;;;;;;;;;;;;;;en
33372;6;20-APR-10 12:10:05;;de;;;;;;;;;;;;;;;;;en
38445;8;13-APR-10 12:03:07;;mixed;;;;;;;;;;;;;;;;;en
9158;14;13-APR-10 13:21:14;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
34077;14;15-APR-10 14:37:56;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
4483;14;15-APR-10 15:07:46;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
99185;7;01-APR-10 13:51:01;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
13083;14;13-APR-10 17:28:26;;;;OtherProblem;;;;;;;;;;;;;;;en
64414;6;14-APR-10 15:31:35;;TooFewText;;;;;;;;;;;;;;;;;en
18154;14;14-APR-10 15:42:47;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
29783;13;17-MAR-10 13:43:50;;unknown;;;;;;;;;;;;;;;;;en
5457;6;14-APR-10 14:01:55;;;;OtherProblem;;;;;;;;;;;;;;;en
35161;14;24-MAR-10 11:35:33;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
60576;7;01-APR-10 11:19:40;;;;OtherProblem;;;;;;;;;;;;;;;en
23579;8;14-APR-10 11:25:09;;;;OtherProblem;;;;;;;;;;;;;;;en
53189;8;20-APR-10 14:12:36;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
74882;7;01-APR-10 09:54:50;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
51058;12;01-APR-10 11:59:46;;;;OtherProblem;;;;;;;;;;;;;;;en
66184;7;31-MAR-10 11:16:01;;unknown;;;;;;;;;;;;;;;;;en
66184;8;21-APR-10 11:48:25;;unknown;;;;;;;;;;;;;;;;;en
6229;8;15-APR-10 12:36:18;;unknown;;;;;;;;;;;;;;;;;en
24781;7;25-MAR-10 09:33:08;;;;OtherProblem;;;;;;;;;;;;;;;en
26105;14;22-APR-10 13:27:08;;TooFewText;;;;;;;;;;;;;;;;;en
61438;6;14-APR-10 15:31:06;;;;OtherProblem;;;;;;;;;;;;;;;en
65196;7;31-MAR-10 09:25:49;;unknown;;;;;;;;;;;;;;;;;en
65196;8;16-APR-10 16:02:50;;unknown;;;;;;;;;;;;;;;;;en
3470;7;01-APR-10 12:05:21;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;1;2;3;Sure;en
69624;6;17-MAR-10 14:35:11;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;News-Edit;NonCommercial;Educational;Discussion;NonPersonal-Leisure;Media;NonDatabase;2;2;3;2;3;Sure;en
55671;12;21-APR-10 14:46:59;;;;OtherProblem;;;;;;;;;;;;;;;en
55671;8;21-APR-10 12:21:14;;;;OtherProblem;;;;;;;;;;;;;;;en
54918;8;18-MAR-10 12:02:47;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;News-Edit;NonCommercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
5539;6;14-APR-10 12:12:08;;;;OtherProblem;;;;;;;;;;;;;;;en
5539;8;14-APR-10 10:41:53;;;;OtherProblem;;;;;;;;;;;;;;;en
